Chrom,Start,End,Name
11,42042506,42042520,NUI3393
11,43635462,43635477,NUI3394
11,43765657,43765670,NUI3395
11,44626231,44626247,NUI3396
11,45010803,45010928,NUI3397
11,45737050,45737055,NUI3398
11,45967086,45967087,NUI3399
11,46212354,46212357,NUI3400
11,46429241,46429247,NUI3401
11,46494969,46494975,NUI3402
11,47218873,47218875,NUI3403
11,47409967,47409982,NUI3404
11,47680521,47680524,NUI3405
11,47731189,47731206,NUI3406
11,47995412,47995417,NUI3407
11,47995417,47996052,NUI3408
11,48576518,48576524,NUI3409
11,48671665,48671691,NUI3410
11,48686165,48686169,NUI3411
11,50007272,50007300,NUI3412
11,50040013,50042057,NUI3413
11,50399503,50399503,NUI3414
11,50987528,50987530,NUI3415
11,51013735,51013736,NUI3416
11,51168259,51168260,NUI3417
11,51372305,51372308,NUI3418
11,51419023,51419033,NUI3419
11,51765226,51765228,NUI3420
11,51954935,51954949,NUI3421
11,52030830,52030908,NUI3422
11,52059823,52059829,NUI3423
11,52625100,52626852,NUI3424
11,52798231,52798558,NUI3425
11,52816775,52816775,NUI3426
11,53470273,53470274,NUI3427
11,53776078,53776079,NUI3428
11,55136711,55136759,NUI3429
11,55283675,55283725,NUI3430
11,55360867,55360869,NUI3431
11,55458160,55458161,NUI3432
11,55695144,55695158,NUI3433
11,55722964,55722973,NUI3434
11,55759356,55759819,NUI3435
11,56556546,56556559,NUI3436
11,56579952,56579964,NUI3437
11,56619937,56619942,NUI3438
11,56673406,56673407,NUI3439
11,56738731,56738734,NUI3440
11,57399503,57399504,NUI3441
11,57975684,57975803,NUI3442
11,58161488,58161494,NUI3443
11,58252350,58252731,NUI3444
11,58912144,58912156,NUI3445
11,58916489,58916490,NUI3446
11,58945448,58945479,NUI3447
11,59064042,59064053,NUI3448
11,59152897,59152906,NUI3449
11,60680594,60680599,NUI3450
11,62313007,62313010,NUI3451
11,62449217,62449232,NUI3452
11,63187157,63187165,NUI3453
11,63521972,63521979,NUI3454
11,64301061,64301062,NUI3455
11,64559351,64559354,NUI3456
11,66133323,66133328,NUI3457
11,66498764,66498776,NUI3458
11,66860330,66860341,NUI3459
11,67163151,67163153,NUI3460
11,67233677,67233694,NUI3461
11,69208370,69208382,NUI3462
11,69208382,69210116,NUI3463
11,70378799,70378813,NUI3464
11,70428199,70428209,NUI3465
11,71058132,71058142,NUI3466
11,71547331,71547335,NUI3467
11,71608316,71608326,NUI3468
11,71883198,71883200,NUI3469
11,72165662,72165674,NUI3470
11,72489475,72489475,NUI3471
11,72712911,72714253,NUI3472
11,74644871,74644872,NUI3473
11,74644872,74645408,NUI3474
11,75790343,75790344,NUI3475
11,77277648,77277652,NUI3476
11,77758813,77758823,NUI3477
11,77864288,77865194,NUI3478
11,78105183,78105192,NUI3479
11,78212868,78215206,NUI3480
11,78743127,78743137,NUI3481
11,79614870,79614875,NUI3482
11,80030133,80030135,NUI3483
11,80490640,80490645,NUI3484
11,80849467,80849474,NUI3485
11,80874719,80874764,NUI3486
11,80939139,80939265,NUI3487
11,82893445,82893446,NUI3488
11,84382945,84382959,NUI3489
11,84854223,84854224,NUI3490
11,85027580,85027616,NUI3491
11,85953116,85953508,NUI3492
11,85965366,85965383,NUI3493
11,86041569,86041582,NUI3494
11,86490472,86490497,NUI3495
11,86501394,86501399,NUI3496
11,86801621,86801633,NUI3497
11,86860627,86860632,NUI3498
11,87239502,87239515,NUI3499
11,87333271,87333272,NUI3500
11,88106059,88106071,NUI3501
11,88698085,88698085,NUI3502
11,88730256,88730267,NUI3503
11,90609182,90609196,NUI3504
11,90928856,90928857,NUI3505
11,91865031,91867938,NUI3506
11,92059565,92059576,NUI3507
11,93255752,93255767,NUI3508
11,96203158,96203167,NUI3509
11,96402082,96402085,NUI3510
11,99074057,99074075,NUI3511
11,99319409,99319412,NUI3512
11,99971204,99971204,NUI3513
11,100243322,100243331,NUI3514
11,100788088,100788088,NUI3515
11,100958825,100958829,NUI3516
11,101159465,101159471,NUI3517
11,101249992,101249993,NUI3518
11,101548560,101548590,NUI3519
11,102316341,102316343,NUI3520
11,104111021,104112298,NUI3521
11,104870947,104870951,NUI3522
11,105730642,105730643,NUI3523
12,256564,256565,NUI3524
12,311463,311469,NUI3525
12,660849,660853,NUI3526
12,663942,663943,NUI3527
12,721766,721778,NUI3528
12,786220,786337,NUI3529
12,1067474,1067475,NUI3530
12,1112959,1112972,NUI3531
12,1334019,1334670,NUI3532
12,1383290,1383291,NUI3533
12,1395640,1395642,NUI3534
12,1783348,1783354,NUI3535
12,1918543,1918556,NUI3536
12,2000681,2000904,NUI3537
12,2333917,2333935,NUI3538
12,2480783,2480785,NUI3539
12,2718213,2718646,NUI3540
12,2718646,2718652,NUI3541
12,2807727,2807728,NUI3542
12,2833536,2833538,NUI3543
12,3445489,3448402,NUI3544
12,3575629,3575644,NUI3545
12,3960399,3960724,NUI3546
12,4591141,4591175,NUI3547
12,4776252,4776264,NUI3548
12,4985926,4985929,NUI3549
12,5079410,5079410,NUI3550
12,5615335,5615517,NUI3551
12,5865119,5865124,NUI3552
12,5937611,5937627,NUI3553
12,5952981,5952982,NUI3554
12,6237019,6237023,NUI3555
12,6551811,6555227,NUI3556
12,6663772,6664896,NUI3557
12,7194599,7194600,NUI3558
12,7566935,7568826,NUI3559
12,7568826,7568961,NUI3560
12,7642866,7644387,NUI3561
12,8720987,8720996,NUI3562
12,8808158,8809550,NUI3563
12,9141112,9141112,NUI3564
12,9344916,9345224,NUI3565
12,9400356,9401935,NUI3566
12,9556579,9556587,NUI3567
12,9722359,9722373,NUI3568
12,9913217,9913225,NUI3569
12,10171959,10171973,NUI3570
12,10549359,10549370,NUI3571
12,10658394,10658403,NUI3572
12,10984939,10984940,NUI3573
12,11215680,11215681,NUI3574
12,11344277,11344703,NUI3575
12,11423932,11423946,NUI3576
12,11504159,11504160,NUI3577
12,12191807,12191829,NUI3578
12,12580060,12580064,NUI3579
12,13334548,13336947,NUI3580
12,13495310,13495316,NUI3581
12,13698795,13698801,NUI3582
12,13930275,13930291,NUI3583
12,14759967,14760223,NUI3584
12,15168972,15168973,NUI3585
12,15734615,15734616,NUI3586
12,16530182,16530198,NUI3587
12,16867474,16867488,NUI3588
12,17169415,17169429,NUI3589
12,17228184,17228185,NUI3590
12,17464403,17464408,NUI3591
12,18468469,18468482,NUI3592
12,18521403,18521418,NUI3593
12,19505499,19505499,NUI3594
12,19701688,19701689,NUI3595
12,19866184,19866184,NUI3596
12,19872678,19872691,NUI3597
12,20439624,20439719,NUI3598
12,20449148,20449152,NUI3599
12,20959411,20959808,NUI3600
12,21101701,21101919,NUI3601
12,21619145,21619150,NUI3602
12,21785165,21785178,NUI3603
12,21799062,21799063,NUI3604
12,22053613,22053695,NUI3605
12,22055696,22055697,NUI3606
12,22735194,22735195,NUI3607
12,22890876,22890877,NUI3608
12,22920917,22920931,NUI3609
12,23085455,23085470,NUI3610
12,23150210,23150218,NUI3611
12,23653422,23653436,NUI3612
12,23819163,23819172,NUI3613
12,23947609,23947614,NUI3614
12,24260957,24260966,NUI3615
12,25809362,25809376,NUI3616
12,26010116,26010129,NUI3617
12,26360354,26360365,NUI3618
12,26366372,26366381,NUI3619
12,26628474,26628488,NUI3620
12,26864595,26864596,NUI3621
12,27042850,27044284,NUI3622
12,27044287,27044372,NUI3623
12,27220687,27220689,NUI3624
12,27437428,27437437,NUI3625
12,27858950,27858959,NUI3626
12,28482818,28483578,NUI3627
12,28875730,28875744,NUI3628
12,28894383,28894384,NUI3629
12,28939564,28939565,NUI3630
12,29142538,29142553,NUI3631
12,29861849,29861851,NUI3632
12,31419755,31419761,NUI3633
12,32144006,32144021,NUI3634
12,32181990,32182180,NUI3635
12,32357417,32357418,NUI3636
12,32632862,32632867,NUI3637
12,34926094,34926098,NUI3638
12,36282852,36282854,NUI3639
12,36611075,36611784,NUI3640
12,37055024,37055042,NUI3641
12,37360089,37360090,NUI3642
12,37547409,37547421,NUI3643
12,37617878,37617904,NUI3644
12,37826497,37826507,NUI3645
12,38433470,38433487,NUI3646
12,38591240,38591241,NUI3647
12,38608710,38608710,NUI3648
12,38671540,38671540,NUI3649
12,39285585,39285599,NUI3650
12,39485158,39485159,NUI3651
12,39787429,39787432,NUI3652
12,39888284,39888298,NUI3653
12,39968756,39971213,NUI3654
12,40682307,40682311,NUI3655
12,40878093,40878095,NUI3656
12,41317831,41317832,NUI3657
12,42213349,42213351,NUI3658
12,42445725,42445733,NUI3659
12,42626762,42627194,NUI3660
12,42681582,42681584,NUI3661
12,42884571,42884578,NUI3662
12,43427611,43428316,NUI3663
12,44017104,44017119,NUI3664
12,44084343,44084356,NUI3665
12,44406206,44406220,NUI3666
12,44423954,44423958,NUI3667
12,44974752,44974755,NUI3668
12,44992834,44993202,NUI3669
12,44992840,44994069,NUI3670
12,45125114,45125117,NUI3671
12,45308537,45308547,NUI3672
12,45446467,45446472,NUI3673
12,45555072,45555077,NUI3674
12,46391311,46391315,NUI3675
12,46506424,46507990,NUI3676
12,46909376,46909386,NUI3677
12,47015698,47017218,NUI3678
12,47414322,47414325,NUI3679
12,47428424,47428600,NUI3680
12,47516838,47516839,NUI3681
12,47905331,47905333,NUI3682
12,48659458,48659491,NUI3683
12,48688510,48688526,NUI3684
12,48808704,48808714,NUI3685
12,48887724,48887724,NUI3686
12,48935611,48935614,NUI3687
12,48981079,48981080,NUI3688
12,49286875,49286881,NUI3689
12,50019654,50019654,NUI3690
12,50490227,50490237,NUI3691
12,50882701,50882706,NUI3692
12,51098103,51099212,NUI3693
12,51189844,51189847,NUI3694
12,51889632,51889724,NUI3695
12,51999405,51999406,NUI3696
12,52777751,52777760,NUI3697
12,52971271,52972848,NUI3698
12,53027303,53027455,NUI3699
12,53183012,53183018,NUI3700
12,53520942,53520947,NUI3701
12,55041353,55041354,NUI3702
12,55384027,55384644,NUI3703
12,55512422,55512439,NUI3704
12,55512439,55514918,NUI3705
12,55560536,55562292,NUI3706
12,55785127,55787051,NUI3707
12,55794463,55794465,NUI3708
12,55877727,55877737,NUI3709
12,56382643,56382656,NUI3710
12,56548438,56548449,NUI3711
12,56590576,56590592,NUI3712
12,56785034,56785059,NUI3713
12,56819021,56819022,NUI3714
12,56849969,56852925,NUI3715
12,57212301,57212301,NUI3716
12,57450871,57457293,NUI3717
12,57479646,57479652,NUI3718
12,57725546,57731181,NUI3719
12,57742955,57742963,NUI3720
12,57756281,57756282,NUI3721
12,57916197,57917370,NUI3722
12,57970300,57970301,NUI3723
12,58559972,58559982,NUI3724
12,58568960,58568969,NUI3725
12,58851375,58852521,NUI3726
12,59078673,59081819,NUI3727
12,59123483,59123492,NUI3728
12,59325392,59325394,NUI3729
12,59332942,59333075,NUI3730
12,59395815,59395821,NUI3731
12,59404440,59404440,NUI3732
12,59448012,59448014,NUI3733
12,59648239,59648245,NUI3734
12,60236395,60236396,NUI3735
12,60474814,60475012,NUI3736
12,60505198,60505202,NUI3737
12,60828362,60828363,NUI3738
12,60926447,60926458,NUI3739
12,61026865,61026871,NUI3740
12,61272600,61272614,NUI3741
12,61637217,61637252,NUI3742
12,61956329,61956330,NUI3743
12,62376270,62376991,NUI3744
12,63236411,63236416,NUI3745
12,63474674,63474689,NUI3746
12,63580770,63580781,NUI3747
12,63600184,63600200,NUI3748
12,63749277,63750254,NUI3749
12,64042110,64042135,NUI3750
12,64250637,64252145,NUI3751
12,64496044,64498707,NUI3752
12,64498707,64498708,NUI3753
12,64507781,64507793,NUI3754
12,64664208,64664213,NUI3755
12,64738882,64738891,NUI3756
12,66012156,66012191,NUI3757
12,66228867,66228870,NUI3758
12,66368268,66368269,NUI3759
12,67507808,67507813,NUI3760
12,67821535,67821567,NUI3761
12,68010567,68010581,NUI3762
12,68138729,68138732,NUI3763
12,68421057,68421198,NUI3764
12,68437864,68437876,NUI3765
12,68713038,68713038,NUI3766
12,68853917,68853917,NUI3767
12,68992632,68993132,NUI3768
12,69175555,69175565,NUI3769
12,69281599,69281600,NUI3770
12,72624685,72626134,NUI3771
12,72708651,72708668,NUI3772
12,72767846,72767847,NUI3773
12,73272087,73272108,NUI3774
12,73374917,73374926,NUI3775
12,73500086,73500087,NUI3776
12,73541273,73541307,NUI3777
12,74010864,74010868,NUI3778
12,74963474,74964754,NUI3779
12,74964754,74964759,NUI3780
12,74964759,74965867,NUI3781
12,75124749,75125139,NUI3782
12,75237080,75237091,NUI3783
12,75242558,75242564,NUI3784
12,75247171,75248613,NUI3785
12,75328475,75328475,NUI3786
12,75346235,75346236,NUI3787
12,76962744,76962744,NUI3788
12,77080746,77080749,NUI3789
12,77205824,77205825,NUI3790
12,77304980,77304983,NUI3791
12,77429975,77429980,NUI3792
12,77580878,77580886,NUI3793
12,78306520,78307591,NUI3794
12,78425839,78425854,NUI3795
12,78774051,78774061,NUI3796
12,78800947,78800948,NUI3797
12,79016196,79016210,NUI3798
12,79202347,79202359,NUI3799
12,79275374,79276073,NUI3800
12,79276058,79278116,NUI3801
12,79496693,79496705,NUI3802
12,79668139,79668151,NUI3803
12,80099864,80099869,NUI3804
12,80209974,80209975,NUI3805
12,80398303,80398309,NUI3806
12,80940246,80940737,NUI3807
12,82620058,82620060,NUI3808
12,83059156,83059167,NUI3809
12,83178572,83178574,NUI3810
12,85697227,85697249,NUI3811
13,2111627,2111649,NUI3812
13,2217014,2217019,NUI3813
13,2566711,2566711,NUI3814
13,2650036,2650513,NUI3815
13,3258663,3258669,NUI3816
13,3720370,3720384,NUI3817
13,3779162,3779386,NUI3818
13,3812071,3812073,NUI3819
13,3995019,3995038,NUI3820
13,4366159,4366165,NUI3821
13,5085894,5085898,NUI3822
13,6058958,6058961,NUI3823
13,6535035,6535039,NUI3824
13,6768651,6768660,NUI3825
13,7013161,7015283,NUI3826
13,8014950,8015760,NUI3827
13,8036184,8036228,NUI3828
13,9267891,9268104,NUI3829
13,10005678,10005700,NUI3830
13,10009458,10009464,NUI3831
13,10407687,10407693,NUI3832
13,10632593,10632594,NUI3833
13,10957312,10957327,NUI3834
13,10992658,10992661,NUI3835
13,11040893,11040896,NUI3836
13,11608273,11608278,NUI3837
13,11747097,11747098,NUI3838
13,12100845,12100860,NUI3839
13,12591512,12591556,NUI3840
13,13032633,13032975,NUI3841
13,14195009,14195010,NUI3842
13,14637479,14637495,NUI3843
13,15151318,15151550,NUI3844
13,15963464,15963469,NUI3845
13,16380292,16380307,NUI3846
13,18012567,18012568,NUI3847
13,18567115,18567117,NUI3848
13,19050833,19050856,NUI3849
13,19458106,19458112,NUI3850
13,21151614,21151619,NUI3851
13,21959688,21959702,NUI3852
13,22100683,22100698,NUI3853
13,22674524,22674525,NUI3854
13,23555541,23555544,NUI3855
13,23663725,23663737,NUI3856
13,23842281,23842282,NUI3857
13,23932563,23932564,NUI3858
13,23940502,23940503,NUI3859
13,24096498,24096504,NUI3860
13,24352445,24352456,NUI3861
13,26093623,26093624,NUI3862
13,26609359,26609395,NUI3863
13,27061317,27061327,NUI3864
13,27442340,27445359,NUI3865
13,28033296,28033307,NUI3866
13,30608378,30608387,NUI3867
13,31234475,31234479,NUI3868
13,32099289,32099289,NUI3869
13,32359035,32359047,NUI3870
13,32396106,32396110,NUI3871
13,32477519,32477528,NUI3872
13,32496576,32496589,NUI3873
13,32631009,32634229,NUI3874
13,32748385,32748440,NUI3875
13,32803462,32803474,NUI3876
13,33127625,33127636,NUI3877
13,33236697,33236699,NUI3878
13,33260270,33260284,NUI3879
13,33261063,33261063,NUI3880
13,33269532,33270042,NUI3881
13,33382965,33382966,NUI3882
13,33918548,33918550,NUI3883
13,33970297,33970299,NUI3884
13,34678161,34678807,NUI3885
13,34678807,34678809,NUI3886
13,35455724,35456136,NUI3887
13,35573429,35573880,NUI3888
13,35960215,35960228,NUI3889
13,36502705,36502708,NUI3890
13,37815545,37815551,NUI3891
13,37882301,37882301,NUI3892
13,38075472,38075484,NUI3893
13,38149504,38149511,NUI3894
13,38674749,38674762,NUI3895
13,38998948,38998974,NUI3896
13,39328368,39328389,NUI3897
13,39861649,39861663,NUI3898
13,40857471,40857476,NUI3899
13,40979580,40979742,NUI3900
13,41420863,41420886,NUI3901
13,42143899,42143904,NUI3902
13,43167715,43168306,NUI3903
13,44226625,44226626,NUI3904
13,44582263,44582266,NUI3905
13,46411301,46411315,NUI3906
13,46618606,46618609,NUI3907
13,46643431,46643445,NUI3908
13,47522580,47522593,NUI3909
13,47628865,47630279,NUI3910
13,47656759,47656763,NUI3911
13,48666651,48666652,NUI3912
13,48771802,48771803,NUI3913
13,49005664,49005672,NUI3914
13,49202639,49203804,NUI3915
13,49532973,49532983,NUI3916
13,49590424,49590442,NUI3917
13,49666577,49666583,NUI3918
13,49730717,49730731,NUI3919
13,49795543,49795550,NUI3920
13,50361293,50361294,NUI3921
13,50408910,50408915,NUI3922
13,50778162,50778730,NUI3923
13,50786512,50786522,NUI3924
13,50928288,50928297,NUI3925
13,52400888,52400903,NUI3926
13,53475318,53475321,NUI3927
13,54312731,54313391,NUI3928
13,54524555,54525424,NUI3929
13,54616513,54616514,NUI3930
13,54815642,54815657,NUI3931
13,55407650,55407650,NUI3932
13,56340387,56340404,NUI3933
13,57152802,57156653,NUI3934
13,57380712,57380735,NUI3935
13,57612204,57612204,NUI3936
13,57979450,57979450,NUI3937
13,58056786,58056800,NUI3938
13,58836464,58836470,NUI3939
13,59293202,59293207,NUI3940
13,59500644,59500646,NUI3941
13,60834218,60834229,NUI3942
13,61134218,61134232,NUI3943
13,61762937,61762952,NUI3944
13,62105640,62107790,NUI3945
13,62364276,62364294,NUI3946
13,62561610,62561610,NUI3947
13,62886152,62886157,NUI3948
13,64881887,64881929,NUI3949
13,64979673,64979674,NUI3950
13,66968285,66968285,NUI3951
13,67955351,67955352,NUI3952
13,69642066,69642068,NUI3953
13,69998313,69998315,NUI3954
13,70296762,70296796,NUI3955
13,70904508,70904511,NUI3956
13,73250207,73250210,NUI3957
13,74538713,74538718,NUI3958
13,74943959,74943961,NUI3959
13,75190143,75190148,NUI3960
13,75248095,75248099,NUI3961
13,75273562,75273562,NUI3962
13,75406504,75409478,NUI3963
13,75754263,75754270,NUI3964
13,75763943,75764678,NUI3965
13,75782315,75783477,NUI3966
13,76117448,76117454,NUI3967
13,76157196,76157258,NUI3968
13,76157258,76158003,NUI3969
13,77003283,77003299,NUI3970
13,77056323,77056327,NUI3971
13,77254547,77254562,NUI3972
13,77653587,77653587,NUI3973
13,78081997,78081997,NUI3974
13,78491503,78491508,NUI3975
13,78708385,78708390,NUI3976
13,79595992,79595997,NUI3977
13,80161736,80164364,NUI3978
13,80189362,80189375,NUI3979
13,80373000,80373222,NUI3980
13,81293568,81293578,NUI3981
13,81493457,81493658,NUI3982
13,81946211,81946211,NUI3983
13,82542705,82542720,NUI3984
13,82554913,82554921,NUI3985
13,82795941,82795947,NUI3986
13,82805010,82805012,NUI3987
13,82818793,82820537,NUI3988
13,82826268,82826273,NUI3989
13,83121865,83121865,NUI3990
13,83263205,83263217,NUI3991
14,161536,162261,NUI3992
14,1048598,1048599,NUI3993
14,1372939,1372941,NUI3994
14,1814702,1814702,NUI3995
14,2181094,2181096,NUI3996
14,2560184,2560232,NUI3997
14,3411424,3412832,NUI3998
14,4354054,4354081,NUI3999
14,4577611,4577612,NUI4000
14,4586454,4586464,NUI4001
14,4923514,4923641,NUI4002
14,4948039,4948041,NUI4003
14,5621054,5621054,NUI4004
14,6216148,6216150,NUI4005
14,6384770,6384772,NUI4006
14,6525871,6525885,NUI4007
14,7341337,7341369,NUI4008
14,7500608,7500612,NUI4009
14,7771266,7771277,NUI4010
14,8879316,8879317,NUI4011
14,9023068,9023073,NUI4012
14,9115192,9115192,NUI4013
14,9713849,9713862,NUI4014
14,10756171,10756185,NUI4015
14,10828772,10829104,NUI4016
14,11409569,11409576,NUI4017
14,11521767,11523784,NUI4018
14,11598724,11598738,NUI4019
14,13076694,13076696,NUI4020
14,15796804,15796804,NUI4021
14,15863918,15863947,NUI4022
14,16083376,16083455,NUI4023
14,17481918,17481919,NUI4024
14,17960567,17961646,NUI4025
14,18304645,18304648,NUI4026
14,18655566,18655604,NUI4027
14,18996439,18998652,NUI4028
14,18998652,18998654,NUI4029
14,19042619,19042628,NUI4030
14,19398925,19398925,NUI4031
14,19484490,19484492,NUI4032
14,19712601,19713176,NUI4033
14,19836507,19836580,NUI4034
14,20083495,20083496,NUI4035
14,20354537,20354838,NUI4036
14,21179965,21179965,NUI4037
14,21590986,21590990,NUI4038
14,23246907,23246908,NUI4039
14,23565757,23565758,NUI4040
14,23599421,23599451,NUI4041
14,24062305,24062323,NUI4042
14,24339124,24340473,NUI4043
14,24808995,24811755,NUI4044
14,24811022,24811025,NUI4045
14,26427560,26427563,NUI4046
14,26862675,26862676,NUI4047
14,26935693,26935705,NUI4048
14,27041142,27041143,NUI4049
14,27521966,27521967,NUI4050
14,27732154,27732168,NUI4051
14,28017406,28017411,NUI4052
14,28273499,28273501,NUI4053
14,28540698,28541456,NUI4054
14,28825120,28826828,NUI4055
14,29098613,29098784,NUI4056
14,29159103,29159170,NUI4057
14,29225408,29225409,NUI4058
14,30496952,30496952,NUI4059
14,30515299,30515305,NUI4060
14,30562994,30563330,NUI4061
14,31556800,31556850,NUI4062
14,31928519,31928937,NUI4063
14,32006704,32006721,NUI4064
14,32589921,32589926,NUI4065
14,33554243,33557108,NUI4066
14,33806354,33806354,NUI4067
14,34559434,34559441,NUI4068
14,34811179,34811186,NUI4069
14,34811186,34811749,NUI4070
14,35326969,35326974,NUI4071
14,35910639,35910642,NUI4072
14,35997998,35998005,NUI4073
14,36149499,36149514,NUI4074
14,36157496,36158038,NUI4075
14,36279016,36279026,NUI4076
14,36400724,36400738,NUI4077
14,38636560,38636576,NUI4078
14,38875264,38875271,NUI4079
14,38891101,38891113,NUI4080
14,38968879,38968880,NUI4081
14,39362234,39362242,NUI4082
14,39527371,39527383,NUI4083
14,39533568,39533576,NUI4084
14,39649019,39649021,NUI4085
14,40311237,40311250,NUI4086
14,40344079,40344081,NUI4087
14,40642357,40642368,NUI4088
14,41530714,41530734,NUI4089
14,41646602,41646613,NUI4090
14,41804471,41804476,NUI4091
14,42155783,42155784,NUI4092
14,42209819,42209827,NUI4093
14,42247270,42247274,NUI4094
14,42594768,42594769,NUI4095
14,42606894,42606908,NUI4096
14,42964715,42964730,NUI4097
14,43063819,43063825,NUI4098
14,43189748,43189765,NUI4099
14,43195379,43195380,NUI4100
14,43672178,43672179,NUI4101
14,43689621,43689631,NUI4102
14,44316464,44318839,NUI4103
14,44438701,44438701,NUI4104
14,44942773,44942785,NUI4105
14,45021133,45021138,NUI4106
14,45946758,45946759,NUI4107
14,46428822,46429083,NUI4108
14,46696704,46696708,NUI4109
14,46817774,46817795,NUI4110
14,47185149,47186203,NUI4111
14,47251436,47251446,NUI4112
14,47347126,47347127,NUI4113
14,49290205,49290205,NUI4114
14,49861699,49861702,NUI4115
14,50262140,50262143,NUI4116
14,50385924,50385929,NUI4117
14,51030358,51030365,NUI4118
14,52676960,52676974,NUI4119
14,52873366,52873367,NUI4120
14,53635804,53635818,NUI4121
14,54398808,54398813,NUI4122
14,54569408,54569414,NUI4123
14,54667837,54667850,NUI4124
14,54859910,54859912,NUI4125
14,54959499,54959500,NUI4126
14,55216187,55216458,NUI4127
14,55454977,55455365,NUI4128
14,55695259,55695274,NUI4129
14,55811772,55811775,NUI4130
14,55815650,55815661,NUI4131
14,56006952,56006958,NUI4132
14,57600985,57602102,NUI4133
14,57903093,57903100,NUI4134
14,58100766,58100768,NUI4135
14,58815888,58815899,NUI4136
14,59281795,59281810,NUI4137
14,59465055,59465058,NUI4138
14,59486367,59487223,NUI4139
14,59487223,59488397,NUI4140
14,60365969,60366486,NUI4141
14,60405536,60405537,NUI4142
14,60582669,60582671,NUI4143
14,60676130,60676879,NUI4144
14,60998071,60998073,NUI4145
14,61006235,61006920,NUI4146
14,61502248,61502320,NUI4147
14,62518605,62518618,NUI4148
14,64174679,64174693,NUI4149
14,64435267,64435270,NUI4150
14,65126974,65126975,NUI4151
14,66422410,66422416,NUI4152
14,66845727,66848342,NUI4153
14,66980558,66980559,NUI4154
14,67699267,67699271,NUI4155
14,68988327,68988523,NUI4156
14,69284845,69284846,NUI4157
14,69962925,69962926,NUI4158
14,69982483,69983133,NUI4159
14,69999679,69999698,NUI4160
14,70366063,70366063,NUI4161
14,70505352,70505355,NUI4162
14,70686533,70686534,NUI4163
14,70946242,70949778,NUI4164
14,71215895,71216784,NUI4165
14,72091094,72091111,NUI4166
14,72338006,72340177,NUI4167
14,72405931,72405931,NUI4168
14,72752301,72752301,NUI4169
14,72814441,72814444,NUI4170
14,72966058,72966060,NUI4171
14,73135838,73135851,NUI4172
14,73226601,73226615,NUI4173
14,73379484,73379486,NUI4174
14,73999824,73999827,NUI4175
14,74293255,74293265,NUI4176
14,74779833,74779833,NUI4177
14,74980545,74980555,NUI4178
14,75350276,75350329,NUI4179
14,75740802,75740803,NUI4180
14,75817103,75817105,NUI4181
14,75904395,75904408,NUI4182
14,75933417,75933430,NUI4183
14,76372637,76372638,NUI4184
14,77033079,77033088,NUI4185
14,77044578,77044579,NUI4186
14,77525400,77525401,NUI4187
14,77637071,77637074,NUI4188
14,77874179,77874678,NUI4189
14,77931036,77932622,NUI4190
14,79315611,79315614,NUI4191
14,79368184,79368191,NUI4192
14,80393860,80393864,NUI4193
14,80476396,80476415,NUI4194
14,80905080,80905081,NUI4195
14,80921766,80921774,NUI4196
14,82154207,82154346,NUI4197
14,82244480,82245621,NUI4198
15,753471,753532,NUI4199
15,753532,753533,NUI4200
15,1003975,1004832,NUI4201
15,2023001,2023003,NUI4202
15,2084318,2084330,NUI4203
15,3182426,3182427,NUI4204
15,3400864,3401218,NUI4205
15,3431472,3431473,NUI4206
15,3703393,3703668,NUI4207
15,3967332,3967346,NUI4208
15,4388627,4388650,NUI4209
15,4412634,4412670,NUI4210
15,4835258,4835263,NUI4211
15,4943504,4943519,NUI4212
15,4986672,4986686,NUI4213
15,6016474,6016475,NUI4214
15,6049059,6049075,NUI4215
15,6059810,6059822,NUI4216
15,6876305,6876309,NUI4217
15,7518410,7518430,NUI4218
15,8819573,8819583,NUI4219
15,9250776,9250781,NUI4220
15,9343681,9343700,NUI4221
15,9883658,9883661,NUI4222
15,10137579,10137579,NUI4223
15,10870149,10870172,NUI4224
15,10946640,10946651,NUI4225
15,11593857,11593858,NUI4226
15,12435477,12435486,NUI4227
15,12465996,12466094,NUI4228
15,12698290,12698304,NUI4229
15,12724377,12724387,NUI4230
15,12778455,12778457,NUI4231
15,13260144,13260155,NUI4232
15,13278106,13278920,NUI4233
15,13353561,13353562,NUI4234
15,13445189,13445190,NUI4235
15,13489818,13489831,NUI4236
15,13557900,13557914,NUI4237
15,13575795,13575800,NUI4238
15,13646806,13646809,NUI4239
15,13815191,13815191,NUI4240
15,13815991,13815991,NUI4241
15,14139346,14139351,NUI4242
15,14393630,14393656,NUI4243
15,14439274,14439275,NUI4244
15,14852234,14852239,NUI4245
15,15229388,15229391,NUI4246
15,16011719,16011735,NUI4247
15,16036762,16036797,NUI4248
15,16086949,16087546,NUI4249
15,16851384,16851615,NUI4250
15,16988734,16989085,NUI4251
15,17024045,17024053,NUI4252
15,17378297,17378306,NUI4253
15,17397253,17397380,NUI4254
15,17914098,17914103,NUI4255
15,17998562,17998562,NUI4256
15,18085675,18085679,NUI4257
15,18328730,18328732,NUI4258
15,18584044,18584414,NUI4259
15,18756443,18756445,NUI4260
15,19050194,19050197,NUI4261
15,19438351,19438377,NUI4262
15,19475063,19475067,NUI4263
15,19639608,19639611,NUI4264
15,19828298,19828303,NUI4265
15,19857029,19857035,NUI4266
15,19986058,19986063,NUI4267
